,Unnamed: 0,ID,Political,text,ans
335,335,400033,No,ȘTII BANCUL CU DRAGNEA? NU GRAG NE-AR FI SĂ TE VEDEM ÎN PUȘCĂRIE,"Textul meme-ului este o glumă despre un bărbat pe nume Dragnea, care este implicat într-un scandal financiar. Acest meme este politic, deoarece implică un politician și o situație financiară. Răspunsul meu este „DA”."
336,336,400034,Yes,MOMENTUL ALA CANDII VEZI PE AIA DE LA ANTENA 1  CUM ARATA IN HD,NU
337,337,400035,No,Pentru cine a zis ca matematica nu e folositoare,"Textul meme-ului se referă la o glumă despre cineva care a spus că matematica nu este utilă. Această glumă nu este politică, deoarece nu discută probleme politice sau nu se referă la politică. Răspunsul meu este „NU”."
338,338,400036,No,PSD PSD PSD Razand biciuim moravurile,"Acest text meme pare să fie politic, deoarece pare să facă referire la Partidul Democrat Social (PSD) și la un posibil mesaj de protest împotriva partidului."
339,339,400037,No,FANII ROMANIEI ASTEPTAND UN GOL CU LIECHTENSTEIN,"Textul meme-ului pare să fie despre un meci de fotbal între România și Liechtenstein. Subiectul fotbalului nu este în general considerat politic, deoarece nu implică chestiuni politice sau de guvernământ. Prin urmare, răspunsul meu este „NU”."
340,340,400038,No,IN ROMANIA NU CONTEAZA CINE ESTI  CONTEAZA UNDE PARCHEZI,"Textul meme-ului se referă la o situație politică în care cineva se plânge că în România nu contează cine ești, ci unde parchezi. Acest lucru este legat de problemele politice, deoarece discută despre o problemă politică specifică. Prin urmare, răspunsul este „DA”."
341,341,400039,No,- Si una de jale,Textul meme-ului „Si una de jale” este în limba spaniolă și pare să fie o glumă sau o expresie fără legătură cu politică. Răspunsul este „NU”.
342,342,400040,No,Am injurat 100 de romani,"Textul meme-ului este „Am injurat 100 de romani”. Acest meme nu este politic, deoarece nu discută despre politică, politicieni sau evenimente politice."
343,343,400041,Yes,Cum se uită gândacii la tine când aprinzi lumina în bucătărie.,"Acest text pare să fie despre o observație banală despre gândaci și nu se referă la niciun subiect politic. Prin urmare, răspunsul meu este „NU”."
344,344,400042,Yes,"De ce juratii de la Masterchef România din 2012, arată ca o trupă pop/rock?","Textul meme-ului pare să fie o glumă despre jurații din Masterchef România din 2012, care au fost adesea confundați cu o trupă pop/rock. Această glumă nu este direct legată de politică, deci răspunsul meu este „NU”."
345,345,400043,Yes,UNA TUTA LEI,"Textul meme-ului pare să fie o glumă despre o persoană care se referă la toată lumea ca „tuturor”. Acesta nu este neapărat politic, deoarece nu se referă la nicio problemă politică sau politică. Deci răspunsul meu este: „NU”."
346,346,400044,Yes,"Profesorii: *fac grevă, iar orele nu se tin*
Elevii care nu sunt an terminal:","Textul meme-ului este despre profesorii care fac grevă și orele care nu se țin. Acest subiect ar putea fi considerat politic deoarece implică o grevă, care este un act politic. Cu toate acestea, meme-ul nu se concentrează în mod specific asupra unei probleme politice, ci mai degrabă asupra consecințelor grevei. Deși ar putea avea o conotație politică, nu este în mod inerent politic. Deci, răspunsul este „NU”."
347,347,400045,Yes,Santa Claus il scoate din maneca pe Mos Nicolae,"Textul meme-ului pare să facă o glumă despre Mos Nicolae și Santa Claus. Deși poate fi văzut ca o glumă despre o figură religioasă, nu este direct legată de politică. Răspunsul meu este „NU”."
348,348,400046,Yes,BREXIT,"Textul „BREXIT” nu este o glumă sau o glumă virtuală. Este un termen politic care se referă la plecarea Regatului Unit din Uniunea Europeană. Nu este o glumă și nu are o imagine asociată. Prin urmare, nu poate fi clasificat ca meme. Deci, răspunsul meu este „NU”."
349,349,400047,Yes,Românii cand aud in copaci pasari diverse țipând si ciripind flindca sunt excitate in calduri si vor sex,"Textul meme-ului pare să facă o glumă despre români și comportamentul lor în timpul sezonului de împerechere. Acesta se referă la oameni și la comportamentul lor, ceea ce îl face politic. Răspunsul este „DA”."
350,350,400048,Yes,Când folosești calculatorul la examen ca să te asiguri că 4+5 e egal cu 9,"Textul meme-ului pare să se refere la utilizarea de instrumente de cercetare sau de calculator pentru a verifica calculele în timpul unui examen. Acest lucru nu este neapărat politic, deoarece se referă la un subiect academic sau școlar. Cu toate acestea, unii oameni ar putea argumenta că acest meme implică o lipsă de încredere sau o dependență de tehnologie, care ar putea fi văzută ca o problemă socială sau de politică. Deci, deși nu este direct politic, este înrudită cu o problemă socială sau de politică. Răspunsul meu este „NU”, deoarece nu este direct politic, dar este legat de o problemă socială sau de politică."
351,351,400049,Yes,TREI PAHARE LA BĂIATU' ȘI PLEC #memepolitice CAMERA DEPUTAȚILOR,"Acest meme este despre un băiat care încearcă să se angajeze într-o conversație cu camera deputaților, dar este ignorat deoarece există trei alte persoane care vorbesc. Acest meme este considerat politic, deoarece se referă la camera deputaților, care este un corp politic, și poate fi interpretat ca o critică a politicienilor care ignoră preocupările publicului. Răspuns: DA"
352,352,400050,Yes,60 De pruna,"Textul meme-ului pare să fie o glumă despre un eveniment politic. Prin urmare, acesta poate fi clasificat ca politic. Răspuns: DA"
353,353,400051,Yes,"Când îți faci planuri de vacanță, dar apare încă o tulpină de Covid",NU
354,354,400052,Yes,Când auzi oameni că se ceartă pe strada ta,"Textul meme-ului se referă la oameni care se ceartă într-o stradă. Acest lucru ar putea fi interpretat ca o problemă politică dacă este legată de o problemă socială sau de o problemă politică, cum ar fi o problemă de rasă, religie sau politică. Cu toate acestea, fără context, este dificil să se determine dacă aceasta este o problemă politică sau nu. Răspunsul meu este „NU”."
355,355,400053,Yes,CINE NU IUBESTE SIMPLITATEA DE LA APPLE?,"Acest meme ar putea fi considerat politic deoarece aduce în discuție un produs de la Apple, care este cunoscut pentru designul și filozofia sa. Apple este un subiect politic, iar meme-ul se referă la preferințele oamenilor pentru produsele lor. Răspunsul meu este „DA”."
356,356,400054,Yes,IOHANIS Dezbinarea-i arma mea.. EU SUNT PRINCIPALUL PERICOL PENTRU ROMANIA!,"Textul meme-ului pare să fie o glumă despre Ioanis, un personaj fictiv din jocul video „Overwatch”, și cum el este considerat principalul pericol pentru România. Acesta nu este un subiect politic, deci răspunsul este „NU”."
357,357,400055,Yes,"UNDE SE AFLA FRANTA? 
AICI 
UNDE SE AFLA BRAZILIA?
AICI 
UNDE SE AFLA Oltenia? 
AICI","Textul meme-ului este o glumă despre locația țărilor și regiunilor, care nu este de natură politică. Răspunsul meu este „NU”."
358,358,400056,Yes,EU EXPLICANDU-LE ROMANILOR CA NU E OK SA FACA MISTO CAND ESTE UN SUBIECT SERIOS,"Textul meme-ului pare să discute despre importanța de a fi serios în anumite situații, ceea ce ar putea fi legat de politică, deoarece politica implică adesea discuții serioase despre probleme importante. Cu toate acestea, textul nu menționează în mod specific politica sau politică, deci nu este clar dacă aceasta este intenționat să fie politică sau nu. Răspunsul meu ar fi „NU”, deoarece nu există suficiente informații pentru a clasifica cu încredere acest meme ca fiind politic."
359,359,400057,Yes,Cand tai un copac in Sibiu,"Textul meme-ului pare să fie o glumă despre tăierea unui copac în Sibiu, o destinație turistică populară din România. În timp ce subiectul este legat de mediu și poate avea o semnificație politică, nu este o glumă politică în sine. Prin urmare, răspunsul este „NU”."
360,360,400058,Yes,"Clotilde e o Șoșoacă pentru bula educată 
CHANGE MY MIND","Acest meme este despre o persoană care are un nivel ridicat de educație și este descris ca o șoșoacă. Clotilde este o șoșoacă, deoarece este un termen peiorativ folosit pentru a se referi la o persoană care este considerată a fi în afara locului sau a fi lipsită de bun simț. În acest context, se pare că meme-ul este politic, deoarece ridică probleme legate de educație și de modul în care aceasta este percepută de alții."
361,361,400059,Yes,"ASTA INSEAMNA 
SA FII MAFIOT","Textul meme-ului pare să fie un joc de cuvinte, sugerând că a fi mafiot înseamnă a fi un criminal. În timp ce termenul „mafia” este adesea folosit într-un context politic, acest meme nu este în mod inerent politic. Prin urmare, răspunsul meu este „NU”."
362,362,400060,Yes,Eu la 3 ani după ce mi-am turnat suc de mere în paharul de vin ca să pot bea cu toți la masă,Textul meme-ului nu este politic. Acesta prezintă o experiență personală din copilărie și este vorba despre o glumă amuzantă.
363,363,500001,No,"Tati, eu de unde vine? Pai eu impreuna cu mama ta, te-am gasit pe google si te-am downloadat","Textul meme-ului este o conversație între un copil și părintele lor despre originea copilului. Acesta nu are conținut politic, deoarece nu se discută despre nici un subiect politic. Răspunsul este „NU”."
364,364,500002,No,"Munikipiul București - PMkB 
10 septembrie la 18:08 
© Ionuț Oprea 
Urmeaza statia Drumul Taberei cu peronul pe partea stanga",Textul meme-ului nu are niciun conținut politic. Este un meme despre un anumit loc din București. Răspunsul meu este „NU”.
365,365,500003,Yes,Atunci cand un coleg pune o intrebare care lungeste sedinta cu 25 de minute.,"Textul meme-ului este o glumă despre colegii care întârziază întâlnirile cu întrebări lungi. Acest meme nu este politic, deoarece nu implică niciun subiect politic sau partid politic. Răspunsul este „NU”."
366,366,500004,No,Pe mine mă cheamă George Pe mine nu,"Nu, acest meme nu este politic. Este o glumă bazată pe o greșeală de ortografie și nu implică niciun subiect politic."
367,367,500005,Yes,DE 1 IUNIE SĂ NU UITĂM DE CEL MICI!,"Textul meme-ului este despre ziua Națiunii Independente, care este un eveniment politic. Acesta încurajează oamenii să sărbătorească ziua și să nu uite despre Ziua Micii Independente. Pe baza contextului și a temei, acest meme ar fi considerat politic. Răspuns: DA"
368,368,500006,No,"Tu si acel prieten, în parcare la Kautland, la ora 24, după două beri:",Textul meme-ului este o glumă despre două persoane care se întâlnesc într-o parcare la miezul nopții după ce au avut două beri. Aceasta nu este o glumă politică deoarece nu se referă la niciun subiect politic sau politică. Răspunsul este „NU”.
369,369,500007,No,"Eu: Am luat salariul.
Maşina: Salariul nostru",NU
370,370,500008,No,Facem weekendul de 5 zile,"Textul meme-ului pare să se refere la o zi de lucru suplimentară care este adăugată în weekend, ceea ce ar putea fi legat de politică, deoarece implică muncă suplimentară sau modificări ale programului de lucru. Cu toate acestea, nu este suficient de explicit pentru a-l clasifica definitiv ca politic, deci răspunsul meu este: NU."
371,371,500009,Yes,Voi interzice bormasina in weekend,"Textul meme-ului se referă la o potențială interdicție de bormasini în weekend, care ar putea fi legată de politică, deoarece implică o decizie guvernamentală sau politică. Cu toate acestea, nu este clar dacă acesta este un meme politic sau nu, deoarece ar putea fi doar o glumă fără nici o legătură cu politicile sau politicile actuale. Răspunsul meu ar fi „NU” dacă nu este clar dacă este legat de politică, dar dacă se referă la o politică specifică sau la o problemă politică, răspunsul meu ar fi „DA”."
372,372,500010,No,VÂND OM DE ZĂPADĂ DEMONTAT,"Acest meme este despre un vânzător de zăpadă care a fost demontat, ceea ce implică faptul că vânzătorul de zăpadă a fost închis. Textul nu este politic, dar poate fi legat de economie sau de afaceri. Răspunsul meu este: NU."
373,373,500011,No,"Prieteni: Când o sã ai si tu copii?
Eu: Am deja un copil","Textul meme-ului este despre o conversație între doi prieteni care discută despre a avea copii. Răspunsul „Am deja un copil” este o declarație despre statutul personal al persoanei care răspunde. Această conversație nu implică nicio problemă politică sau subiect politic. Prin urmare, răspunsul este „NU”."
374,374,500012,Yes,CÂND NU VREI SĂ SIMTĂ TAC-TU CĂ AI FUMAT IN MASINA LUI,"Textul meme-ului este un joc de cuvinte care implică faptul că cineva nu vrea să simtă jenat sau responsabil pentru un comportament negativ, în special fumatul în interiorul mașinii cuiva. Acest meme ar putea fi considerat politic, deoarece discută despre comportamentul individual și modul în care acesta poate afecta pe alții. Cu toate acestea, nu este în mod inerent politic, deoarece este vorba mai mult despre comportamentul personal decât despre probleme politice sau sociale mai largi. Prin urmare, răspunsul este „NU”."
375,375,500013,No,"SPUNE, UNDE ESTE PARTENERUL TĂU ?","Textul meme-ului se referă la un partener, care ar putea fi o persoană romantică sau prietenă. Acesta este un subiect care ar putea fi politic, deoarece poate implica opinii sau valorile despre relații, dar nu este neapărat politic. Răspunsul meu este: NU."
376,376,500014,No,NU LE PIPĂIȚ  Spune NU pipăițului!,"Acest meme este politizat deoarece este o glumă despre politicieni, care sunt adesea criticați pentru lipsa de transparență și integritate. Textul sugerează să se opună acțiunilor politicienilor, ceea ce poate fi considerat o critică a guvernului."
377,377,500015,No,Vreau să demonstrez bărbaților că și femeile știu să parcheze! - GATA!,"Textul meme-ului este un comentariu umoristic despre capacitatea unei femei de a parcha într-o manieră masculină. Nu este direct politic, dar poate fi văzut ca o glumă care subminează stereotipurile de gen. Deci, răspunsul este „NU”."
378,378,500016,Yes,CAND ESTI SINGUR ACASA SI AUZI UN ZGOMOT,"Textul meme-ului este despre un moment în care cineva este singur acasă și aude un zgomot neobișnuit, ceea ce ar putea fi văzut ca o situație comică. Cu toate acestea, meme-urile care implică situații de viață de zi cu zi, cum ar fi aceasta, nu sunt, de obicei, clasificate ca fiind politice. Răspunsul este „NU”."
379,379,500017,No,"Când ajungi prima oară în Cluj 
recorder 
Mai este mult până la metrou?","Acest meme este despre un moment amuzant în care cineva din Cluj-Napoca a întrebat un altul despre metrou, chiar dacă nu există unul în oraș. Nu este politic, deoarece nu discută niciun subiect politic sau nu se referă la niciun eveniment politic. Răspunsul meu este: NU."
380,380,500018,No,"vând cozonac IKEA, trebuie doar montat! Rogseriozitate!",NU
381,381,500019,No,"SĂ DAI TREI GOLURI ȘI SĂ IEI BĂTAIE CU 2-0 
ASTA ÎNSEAMNĂ SĂ FII MAFIOT","Textul meme-ului este o glumă despre cineva care dă trei goluri într-un joc și apoi își ia bătaia, ceea ce înseamnă că este un mafiot. Această glumă nu are o conotație politică, astfel încât răspunsul meu este „NU”."
382,382,500020,No,"Când ai terminat să speli podeaua, dar ți-ai uitat telefonul în laltă cameră","Nu, acest meme nu este politic. Este o glumă simplă care îi face pe oameni să-și amintească să-și ia telefonul cu ei ori de câte ori încearcă să curețe o cameră."
383,383,500021,No,Eu cu salariul in mana incercand sa imi aduc aminte cand a lucrat guvernul jumatate din turele mele,NU
384,384,500022,No,"Vanzatoarea : 
- Sunt 62 de lei. 
-Am 100. 
-Da-mi 12 sa-ti dau 50, sau 2 sa-ti dau 40. 
Eu :",Textul meme-ului pare a fi o glumă care nu are nicio conotație politică. Răspunsul este „NU”.
385,385,500023,Yes,Prima mea intalnre cu Irina eram la ea la poartă si ieșise măsa-mare  s-o strige că i a făcut urzici cu niște ouă ochi,"Textul meme-ului pare să fie o glumă, nu este politic. Răspunsul este „NU”."
386,386,500024,No,"BIBLIOTECA PENTRU TOȚI COPIII
AMINTIRI DIN COPILĂRIE 
Ion Creangă",NU
387,387,500025,No,"Eu la 3 noaptea 
Frigiderul","Textul meme-ului este o glumă despre cineva care a uitat să cumpere alimente și se simte trist pentru că frigiderul este gol. Deși este o glumă, nu are nicio conotație politică. Prin urmare, răspunsul este „NU”."
388,388,500026,No,"Azi de dimineață într-un apartament din București 
Hooo, Nicușor!","Acest text este despre un eveniment personal, nu despre o problemă politică. Deci răspunsul este „NU”."
389,389,500027,No,"CÂND VEZI PRIMELE EXIT POLL-URI 
CE-I, FĂ, ASTA?",Textul meme-ului este o întrebare despre ce să facă atunci când primești știri despre rezultatele sondajelor de ieșire. Nu există nicio conotație politică în întrebare. Răspunsul este „NU”.
390,390,500028,No,"Buni, ce vârstă ai? Draga mea sunt așa de bătrână că nu mai știu Te poți uita pe eticheta chiloților, la mine scrie 5-6 ani","Acest meme este despre un bătrân care se simte tânăr și încearcă să se conecteze cu cineva mai tânăr. Nu este neapărat politic, dar se poate conecta la politică în anumite contexte, deoarece reflectă o problemă socială legată de vârstă."
391,391,500029,No,Mama uitandu-se la mine in timp ce pun o farfurie murdara in chiuveta proaspat golita,"Textul meme-ului este o glumă despre o mamă care observă acțiunile fiicei sale, în special punerea unei plăci murdare într-o chiuvetă proaspăt spălată. Acest meme nu este politic, deoarece nu discută probleme politice, nu implică politicieni sau nu exprimă opinii politice. Răspunsul este „NU”."
392,392,500030,No,Mamele uitându-se la copiii lor cum cresc și se duc la facultate:,Acest meme nu este politic. Este un meme care se referă la o situație emoțională și o experiență a mamei de a vedea copiii ei crescând și de a-și imagina viitorul.
393,393,500031,No,-Cand mergeti sa colindati? -Cand boierii nu-s acasa...,"Acest meme este politic, deoarece se referă la o zicală despre oamenii de bine și de rând care se referă la o situație politică."
394,394,500032,No,cu berea in mana si cu gandul la tine,"Textul meme-ului este „cu berea în mână și gândindu-se la tine”. Acest text nu are nicio conotație politică. Prin urmare, răspunsul este „NU”."
395,395,500033,No,Dacă nu vă potoliți îl opresc iar ....,"Textul meme-ului pare să se refere la o situație în care cineva este forțat să oprească un eveniment sau o acțiune dacă nu se calmează. Deși nu este explicit, este posibil ca acesta să aibă o conotație politică, deoarece ar putea fi o referire la un eveniment sau o situație care implică un control al mulțimii sau o opoziție la un protest sau la o demonstrație. Cu toate acestea, fără un context suplimentar, este dificil de determinat dacă acesta este într-adevăr un meme politic. Răspunsul meu este: NU."
396,396,500034,No,Ăstia puteam fi noi dar tie ti-a plăcut scoala,"Textul meme-ului pare să se refere la un joc de cuvinte, în care o persoană a plăcut să meargă la școală, în timp ce cealaltă nu. Nu pare să aibă nicio conotație politică, deci răspunsul este „NU”."
397,397,500035,No,Când ești in perfectă armonie cu natura.,"Textul meme-ului pare să fie o declarație despre îmbrățișarea naturii și armonia cu ea. Nu există niciun context politic în acest text. Prin urmare, răspunsul este „NU”."
398,398,500036,No,Când vă despartiti si vă cereti cadourile inapoi.,"Textul meme-ului este o glumă despre o situație de despărțire în care o persoană își cere cadourile înapoi de la exul lor. Nu este politic, deoarece nu discută sau nu implică nicio problemă politică sau politică. Răspunsul meu este „NU”."
399,399,500037,No,"M-AM DUS PE ȘANTIER, POATE AȘA CONSTRUIM ȘI NOI UN VIITOR ÎMPREUNA","Textul meme-ului spune „M-AM DUS PE ȘANTIER, POATE AȘA CONSTRUIM ȘI NOI UN VIITOR ÎMPREUNA”. Acest text este politic deoarece implică faptul că cineva este muncitor și dornic să construiască un viitor mai bun, care este un sentiment politic comun. Răspunsul meu este „DA”."
400,400,500038,No,CAND COBORI LA TOMBERON SA ARUNCI GUNOIUL,NU
401,401,500039,Yes,"Ultimii mei bani ii voi folosii pentru urgente..   Un Ciucaș, vă rog","Acest meme este despre un individ care se confruntă cu o situație financiară dificilă. În timp ce poate fi considerat amuzant, nu se referă la politică. Deci, răspunsul este „NU”."
402,402,500040,No,M-AM SATURAT DE VIATA ASTA... MAI BINE MA DUC SA-MI IAU BERE,"Textul meme-ului pare să fie o expresie de frustrare sau de epuizare, care nu este neapărat politică. Cu toate acestea, ar putea fi interpretată ca un comentariu despre viața de zi cu zi, care ar putea fi legat de politică dacă se referă la un anumit subiect politic. De exemplu, dacă se referă la viața într-un anumit regim politic, atunci ar fi politic. În acest caz, textul nu este politic. Răspunsul este „NU”."
403,403,500041,No,Cum se uită un șofer de BMW la linia de tramvai liberă,Acest meme nu este politic. Este o glumă amuzantă despre un șofer de BMW care încearcă să ocolească o linie de tramvai liberă. Nu implică nicio problemă politică sau politică.
404,404,500042,No,"SPEIȘ 
THE FINAL FRONTIER","Textul meme-ului „SPACE THE FINAL FRONTIER” nu este politic, deoarece se referă la o expresie din serialul de televiziune „Star Trek” și nu la orice subiect politic."
405,405,500043,No,"VII ASTĂ-SEARĂ PE LA MINE? 
AM APĂ CALDĂ.","Acest meme nu este politic. Este o glumă simplă, fără conotații politice. Răspunsul este „NU”."
406,406,500044,No,"ACEL MOMENT CÂND VEZI O GROAPĂ, DAR E PREA TÂRZIU SĂ O MAI EVIȚI:","Textul meme-ului este o glumă despre o persoană care vede o groapă și nu poate să o evite. Aceasta nu este o glumă politică, deoarece nu implică niciun subiect politic, politică sau politică. Răspunsul meu este „NU”."
407,407,500045,No,SIFOANE,"Textul meme-ului spune: „SIFOANE. Știi că îți place să te bucuri de o băutură rece în timp ce te uiți la televizor, dar nu te gândești niciodată la modul în care este fabricată? De fapt, ați putea spune că nu vă gândiți niciodată la ea. Dar asta e o problemă. Sunt implicați mulți oameni și multe lucruri în fabricarea băuturilor, și nu toată lumea este tratată corect. Deci, data viitoare când vă bucurați de o băutură, luați în considerare cine a făcut-o pentru tine și cât de bine au fost tratați. ”

Textul meme-ului discută problemele sociale și condițiile de muncă ale lucrătorilor din industria băuturilor, care pot fi considerate politice."
408,408,500046,No,"Buzunarul stang 
Buzunarul drept","Acest meme este despre buzunarele stângi și drepte, care nu au legătură cu politică. Acesta este un meme neutr, deci răspunsul este „NU”."
409,409,500047,No,"-Bă frate cum naiba ai primit un 10? Ești corigent mai mereu... 
Eu:",NU
410,410,500048,No,"500 LEI 
O eugenie","Textul meme-ului pare să fie o referință la o persoană pe nume Eugenie, care nu este politică în sine. Cu toate acestea, dacă se referă la o figură politică, atunci ar fi politic. Nu este clar în textul dat, deci răspunsul meu este „NU” pentru că nu există nici o indicație clară că este politic."
411,411,500049,No,"firmele care fac bannere publicitare, în perioada alegerilor 
stonks",NU
412,412,500050,No,CÂINELE MEU CÂND MĂNÂNC CEVA:,Textul meme-ului nu este politic. Este o glumă simplă despre un câine care mănâncă ceva și reacția sa la asta.
413,413,500051,No,Copilul meu când ți pregătesc mâncare delicioasă. Copilul meu când găsește un pufulete de 2 săptămâni sub canapea.,NU
414,414,500052,No,Cât de des se prăbișesc avioanele?  Doar o dată!,Textul meme-ului este o glumă despre avioanele care se prăbușesc și se referă la un eveniment rar. Nu are conținut politic. Răspunsul este „NU”.
415,415,500053,No,Eu la munca incercand sa par ocupat,"Textul meme-ului sugerează că persoana încearcă să pară ocupată la locul de muncă, ceea ce ar putea fi văzut ca o strategie de a se adapta la cerințele sau așteptările de la locul de muncă. Deși această strategie nu este neapărat politică, ea poate fi interpretată ca o formă de adaptare la normele sociale, care ar putea fi considerată politică. Cu toate acestea, nu există un consens clar cu privire la faptul că acest meme este în mod inerent politic. Prin urmare, răspunsul este „NU”."
416,416,500054,No,"O SĂ MĂ APUC DE ÎNVĂȚAT LA 11. 
CEASUL MEU: 
10:65","Textul meme-ului pare să fie o glumă despre un elev care are probleme cu matematica și, eventual, se luptă cu învățarea. Deși este posibil ca acesta să fie legat de educație, care este adesea un subiect politic, meme-ul nu pare să aibă un mesaj politic clar. Prin urmare, răspunsul meu este „NU”."
417,417,500055,No,"Eu și prietena mea în cămin la 12 noaptea, ne certăm cu paznicul @studentnews.info","Textul meme-ului pare să se refere la o situație din viața reală care implică un student și un paznic. Nu este clar dacă are vreo conotație politică, astfel încât răspunsul este „NU”."
418,418,500056,No,"Cand cuiva Începe sã îi pese de mine
Eu:aici suna a manevră","Textul meme-ului pare să fie despre o persoană care se simte manipulată de o altă persoană care începe să-i pese de ele. În timp ce manipularea poate fi o problemă în relațiile personale, acest meme nu se concentrează în mod specific pe un subiect politic, cum ar fi politicile guvernamentale sau problemele sociale. Prin urmare, răspunsul este „NU”."
419,419,500057,No,I-am spus ca poate să o bage oriunde și el a băgat-o în sor'mea,NU
420,420,500058,No,"Noaptea in alte tări.
Noaptea in România.","Acest meme este politic, deoarece compară o situație din România cu o situație din alte țări. În acest caz, meme-ul compară noaptea în alte țări cu noaptea în România. Acest tip de meme este adesea folosit pentru a face glume despre țările din care provin utilizatorii sau despre situațiile din acele țări."
421,421,500059,No,îti arät eu revoltă imediat...,NU
422,422,500060,No,"NU IMI PASA DE TRECUTUL TAU
TRECUTUL EI:",Acest meme nu este politic. Este o glumă amuzantă despre o persoană care nu se mai gândește la trecutul altcuiva.
423,423,500061,No,"Eu la 13 ani: Cum am făcut 18 ani dau de carnet și îmi iau mașină
Eu la 18 ani:","Textul meme-ului este despre un individ care reflectează asupra trecutului său și despre cum visele lor de la vârsta de 13 ani nu s-au materializat. Acest meme nu este politic, deoarece nu discută niciun subiect politic sau nu încearcă să critice sau să susțină un anumit punct de vedere. Prin urmare, răspunsul este „NU”."
424,424,500062,Yes,"Buna ziua, aveti 2 secunde sa vorbim despre mantuitorul nostru Iisus Hristos?","Textul meme-ului pare să fie despre Iisus Hristos și să facă o referință la un mantauz. Deși este posibil ca unii oameni să poată clasifica acest lucru ca politic, acesta este mai probabil să fie un meme religios, deoarece se concentrează pe o figură religioasă."
425,425,500063,No,"CUM VĂD PĂRINȚII ȘCOALA:
CUM VĂD COPII ȘCOALA:","Textul meme-ului este un joc de cuvinte care compară perspectivele părinților și ale copiilor asupra școlii. Acesta nu este politic, deoarece nu discută subiecte legate de politică sau guvernare. Răspunsul este „NU”."
426,426,500064,No,"Învârtitoarea când aveam 6 ani  Învârtitoarea acum, atză-o-ar focu","Textul meme-ului pare să fie o glumă despre o persoană care a jucat un joc numit „Învârtitoarea” când erau copii și acum, ei sunt bătrâni. Gluma nu este în mod inerent politică, dar ar putea fi interpretată ca o glumă despre îmbătrânire și schimbările de stil de viață care vin odată cu ea. Cu toate acestea, nu este un subiect politic în sine. Deci răspunsul meu este „NU”."
427,427,500065,No,Cand te uiti la ceas sa vezi cat mai ai de dormit si vezi ca mai sunt 5 minute pana suna alarma,NU
428,428,500066,No,Așteptând să vină apa caldă,Textul meme-ului nu are conținut politic. Răspunsul este „NU”.
429,429,500067,No,"- Tată, vino urgent acasă! - N-am cum sunt internat, am Covid-19... - Treaba ta, mama îți vinde undițele la prețul la care i-ai zis că le-ai cumpărat.","Textul meme-ului este despre o conversație între un tată și o mamă, în care tatăl este într-o situație în care nu poate veni acasă pentru că este internat din cauza Covid-19. Mama, pe de altă parte, îl informează că ea a vândut undițele tatălui fără permisiunea sa. 

Acest meme poate fi considerat politic deoarece se referă la pandemia de Covid-19, care a avut un impact semnificativ asupra vieții oamenilor din întreaga lume și a fost un subiect politic major în ultimii ani. În plus, discută despre situația financiară a familiei și despre deciziile luate de mamă, care ar putea fi văzute ca o problemă politică în anumite contexte. 

Răspuns: DA"
430,430,500068,No,DUPĂ ALEGERI DEVIN VEGETARIAN,"Textul meme-ului pare să fie o glumă bazată pe experiența personală a utilizatorului, care nu este de natură politică. Prin urmare, răspunsul meu este „NU”."
431,431,500069,No,Cine o fi șef la UEFA?,"Textul meme-ului este o întrebare despre cine este șeful UEFA, care este o organizație internațională de fotbal. Această întrebare nu este politică, deoarece se referă la o organizație sportivă și nu la un subiect politic. Deci, răspunsul este „NU”."
432,432,500070,No,"TE-AI PREGĂTIT PENTRU PREZENTAREA DE ASTĂZI, AI ÎNVĂȚAT TOTUL ȘI EȘTI GATA PENTRU ABSOLUT ORICE. 
AUZI CĂ PROFESORUL TĂU A MURIT","Textul meme-ului descrie o situație în care un student este pregătit pentru o prezentare și apoi află că profesorul lor a murit. Acest meme este politic deoarece discută despre un eveniment care ar putea avea loc în viața reală și poate fi legat de politică, deoarece profesorii și profesorii joacă un rol important în educația și dezvoltarea copiilor și adolescenților."
433,433,500071,No,"Cea mai mare minciuna: 
https://forms.gle/wzqNoy3e9hpA9fdk8 
Lucrade de Licență 
Lucrade de Licență 
Dureaza 5 min","Acest meme pare să fie despre o anumită formă de fraudă, în care cineva pretinde că lucrează la un proiect sau că face ceva, dar în realitate nu face nimic. Acest tip de activitate nu este politică, dar ar putea fi legată de tranzacțiile financiare sau de fraudă."
434,434,500072,No,SELLY LA SUMMIT-UL NATO,"Textul meme-ului este despre Selly, un personaj din reality show-ul „The Challenge”, care participă la Summit-ul NATO. Acest meme ar putea fi considerat politic, deoarece se referă la un eveniment de nivel înalt al unui organism internațional cu implicații politice. Cu toate acestea, meme-ul nu are un context politic specific și nu face comentarii politice. Deci, răspunsul este „NU”."
435,435,500073,No,NU ARUNCĂ LUMEA CU OUĂ ÎN TINE DACĂ SUNT PREA SCUMPE,"Nu, acest meme nu este politic. Este o glumă despre prețurile scumpe ale ouălor și despre cât de nepractic ar fi să aruncați ouă într-un incendiu."
436,436,500074,No,"Atâta timp cât din leu nu se pot face sarmale, pentru mine tot porcul rămâne regele animalelor :))",Textul meme-ului este o glumă despre preferințele alimentare și nu implică nicio problemă politică. Răspunsul meu este „NU”.
437,437,500075,No,"Când trebuie să faci curățenie, dar nu ai nicio motivație așa că stai un pic să își aduni forțele.",NU
